iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
745,-3670.05,3.67677,-3353.72,-4500.315293,-47.12970746,97216.693
746,-3669.15,3.67566,-3346.59,-4499.211434,-46.17084178,97225.42725
747,-3667.91,3.67333,-3339.3,-4497.689579,-44.79398398,97234.3575
748,-3666.45,3.66991,-3331.67,-4495.89689,-43.14629331,97243.70425
749,-3664.89,3.66929,-3323.5,-4493.98513,-41.36917767,97253.7125
750,-3663.33,3.66755,-3314.92,-4492.071999,-39.60104959,97264.223
751,-3661.6,3.66582,-3306.12,-4489.95063,-37.62468615,97275.003
752,-3659.57,3.66556,-3297.32,-4487.463561,-35.28262585,97285.783
753,-3657.45,3.66922,-3288.92,-4484.871045,-32.83511993,97296.073
754,-3656.06,3.67466,-3281.52,-4483.174959,-31.2840469,97305.138
755,-3656.2,3.68297,-3275.42,-4483.356638,-31.6211004,97312.6105
756,-3657.86,3.69177,-3270.09,-4485.400918,-33.81039832,97319.13975
757,-3660.09,3.69783,-3264.61,-4488.140092,-36.69459214,97325.85275
758,-3661.82,3.70039,-3258.28,-4490.262478,-38.97235977,97333.607
759,-3662.55,3.70093,-3251.03,-4491.157389,-40.01229656,97342.48825
760,-3662.32,3.6992,-3243.29,-4490.87352,-39.88381427,97351.96975
761,-3661.33,3.6949,-3235.51,-4489.655502,-38.81082703,97361.50025
762,-3659.78,3.68754,-3227.89,-4487.747737,-37.05845332,97370.83475
763,-3657.84,3.67962,-3220.41,-4485.361535,-34.81728655,97379.99775
764,-3655.77,3.67177,-3212.96,-4482.816168,-32.42731791,97389.124
765,-3653.8,3.66363,-3205.41,-4480.392947,-30.14913661,97398.37275
766,-3652.04,3.65682,-3197.72,-4478.228605,-28.1401973,97407.793
767,-3650.54,3.65266,-3190.01,-4476.386009,-26.44264649,97417.23775
768,-3649.25,3.65222,-3182.37,-4474.80522,-25.01726578,97426.59675
769,-3648.12,3.65689,-3174.84,-4473.42669,-23.78378671,97435.821
770,-3647.13,3.66523,-3167.47,-4472.224157,-22.73666686,97444.84925
771,-3646.15,3.67559,-3160.09,-4471.036348,-21.70427428,97453.88975
772,-3645.13,3.68555,-3152.68,-4469.799049,-20.61203306,97462.967
773,-3643.99,3.69401,-3145.23,-4468.412912,-19.38131835,97472.09325
774,-3642.68,3.69984,-3137.76,-4466.815304,-17.93913468,97481.244
775,-3641.23,3.70249,-3130.36,-4465.0423,-16.32155828,97490.309
776,-3639.72,3.70129,-3123.1,-4463.19108,-14.62576841,97499.2025
777,-3638.14,3.69738,-3115.9,-4461.250791,-12.85127391,97508.0225
778,-3636.54,3.69143,-3108.76,-4459.283502,-11.03942106,97516.769
779,-3634.98,3.68385,-3101.71,-4457.363216,-9.274574239,97525.40525
780,-3633.45,3.67632,-3094.74,-4455.479742,-7.546541466,97533.9435
781,-3631.97,3.66958,-3087.81,-4453.658486,-5.88072924,97542.43275
782,-3630.54,3.66451,-3080.9,-4451.900525,-4.278215566,97550.8975
783,-3629.11,3.66171,-3073.95,-4450.145345,-2.678485448,97559.41125
784,-3627.63,3.66129,-3066.95,-4448.33183,-1.02042364,97567.98625
785,-3626.07,3.6634,-3059.94,-4446.423415,0.7325361036,97576.5735
786,-3624.4,3.66701,-3052.91,-4444.382087,2.618405529,97585.18525
787,-3622.65,3.67133,-3045.8,-4442.243629,4.601402383,97593.895
788,-3620.81,3.67558,-3038.63,-4439.994836,6.684367797,97602.67825
789,-3618.88,3.67921,-3031.44,-4437.635032,8.88870406,97611.486
790,-3616.89,3.68194,-3024.4,-4435.200626,11.16763999,97620.11
791,-3614.86,3.68355,-3017.62,-4432.715849,13.48658015,97628.4155
792,-3612.9,3.68344,-3011.2,-4430.314714,15.73223922,97636.28
793,-3611.08,3.68221,-3005.04,-4428.083707,17.80776744,97643.826
794,-3609.47,3.68001,-2998.94,-4426.108762,19.61686557,97651.2985
795,-3608.08,3.67731,-2992.7,-4424.402705,21.16743865,97658.9425
796,-3606.83,3.67494,-2986.31,-4422.868551,22.54610461,97666.77025
797,-3605.65,3.67242,-2979.96,-4421.419964,23.83920145,97674.549
798,-3604.4,3.66943,-2973.79,-4419.885052,25.20825493,97682.10725
799,-3602.99,3.6663,-2967.83,-4418.153967,26.78384308,97689.40825
800,-3601.39,3.66313,-2962.06,-4416.190084,28.59222735,97696.4765
801,-3599.6,3.66004,-2956.37,-4413.993549,30.63326073,97703.44675
802,-3597.65,3.65755,-2950.66,-4411.601749,32.85918922,97710.4415
803,-3595.59,3.65564,-2944.87,-4409.075909,35.22952112,97717.53425
804,-3593.45,3.65188,-2939.01,-4406.449803,37.70011637,97724.71275
805,-3591.17,3.6508,-2932.97,-4403.65548,40.3389257,97732.11175
806,-3588.82,3.65124,-2926.81,-4400.777269,43.06162011,97739.65775
807,-3586.42,3.65211,-2920.57,-4397.838335,45.84503485,97747.30175
808,-3583.94,3.65335,-2914.3,-4394.801854,48.7259934,97754.9825
809,-3581.41,3.65476,-2908.06,-4391.704331,51.65762249,97762.6265
810,-3578.87,3.65558,-2901.96,-4388.593836,54.61258948,97770.099
811,-3576.32,3.65645,-2895.99,-4385.471151,57.57974227,97777.41225
812,-3573.82,3.65732,-2890.22,-4382.409717,60.48564211,97784.4805
813,-3571.4,3.65815,-2884.68,-4379.446234,63.29358798,97791.267
814,-3569.11,3.65817,-2879.36,-4376.641008,65.94327314,97797.784
815,-3566.95,3.6577,-2874.31,-4373.994433,68.43430558,97803.97025
816,-3564.88,3.65791,-2869.46,-4371.45894,70.82462161,97809.9115
817,-3562.92,3.65843,-2864.78,-4369.058577,73.06943552,97815.6445
818,-3561.09,3.6603,-2860.22,-4366.819118,75.1533427,97821.2305
819,-3559.39,3.65995,-2855.8,-4364.736189,77.08071638,97826.645
820,-3557.78,3.65705,-2851.47,-4362.760386,78.90096081,97831.94925
821,-3556.16,3.65304,-2847.22,-4360.770974,80.74518246,97837.1555
822,-3554.48,3.6482,-2843.05,-4358.707045,82.65354755,97842.26375
823,-3552.7,3.64287,-2838.94,-4356.520016,84.69538072,97847.2985
824,-3550.82,3.63755,-2834.9,-4354.210499,86.84932796,97852.2475
825,-3548.87,3.63233,-2830.9,-4351.815354,89.09927086,97857.1475
826,-3546.86,3.62749,-2826.94,-4349.347175,91.4222456,97861.9985
827,-3544.81,3.62332,-2823.05,-4346.830817,93.78302537,97866.76375
828,-3542.72,3.62076,-2819.23,-4344.267431,96.20120157,97871.44325
829,-3540.62,3.61949,-2815.49,-4341.693375,98.63004483,97876.02475
830,-3538.51,3.62041,-2811.83,-4339.109752,101.0684527,97880.50825
831,-3536.42,3.62133,-2808.3,-4336.550629,103.4823578,97884.8325
832,-3534.35,3.62297,-2804.88,-4334.016888,105.8708782,97889.022
833,-3532.34,3.62302,-2801.6,-4331.5547,108.1982163,97893.04
834,-3530.38,3.62345,-2798.43,-4329.154226,110.4534637,97896.92325
835,-3528.47,3.62366,-2795.35,-4326.814734,112.6477279,97900.69625
836,-3526.63,3.62327,-2792.38,-4324.560256,114.7673475,97904.3345
837,-3524.77,3.62303,-2789.56,-4322.281462,116.9009077,97907.789
838,-3522.88,3.62278,-2786.91,-4319.965906,119.0816009,97911.03525
839,-3520.92,3.6223,-2784.46,-4317.564318,121.3379499,97914.0365
840,-3518.95,3.62136,-2782.2,-4315.149916,123.6174834,97916.805
841,-3517.03,3.61975,-2780.1,-4312.795944,125.8365852,97919.3775
842,-3515.2,3.61751,-2778.11,-4310.55145,127.9462064,97921.81525
843,-3513.52,3.61476,-2776.2,-4308.490081,129.8727,97924.155
844,-3511.95,3.61174,-2774.35,-4306.563132,131.6647719,97926.42125
845,-3510.44,3.60866,-2772.57,-4304.709609,133.3834149,97928.60175
846,-3508.92,3.60573,-2770.91,-4302.844019,135.1141218,97930.63525
847,-3507.36,3.60311,-2769.37,-4300.92981,136.9038214,97932.52175
848,-3505.73,3.60096,-2767.98,-4298.930426,138.7683182,97934.2245
849,-3504.03,3.59939,-2766.77,-4296.846003,140.7282272,97935.70675
850,-3502.3,3.59849,-2765.76,-4294.72565,142.7136881,97936.944
851,-3500.56,3.59864,-2764.9,-4292.594334,144.7204858,97937.9975
852,-3498.88,3.59936,-2764.19,-4290.537216,146.6530832,97938.86725
853,-3497.28,3.60049,-2763.62,-4288.5786,148.4871763,97939.5655
854,-3495.79,3.6018,-2763.16,-4286.754955,150.1862968,97940.129
855,-3494.4,3.60313,-2762.8,-4285.053834,151.7628907,97940.57
856,-3493.08,3.60433,-2762.54,-4283.438304,153.2538918,97940.8885
857,-3491.78,3.6051,-2762.41,-4281.846748,154.7209177,97941.04775
858,-3490.46,3.60587,-2762.43,-4280.230691,156.2228179,97941.02325
859,-3489.11,3.60666,-2762.64,-4278.577909,157.7510653,97940.766
860,-3487.74,3.60742,-2763.06,-4276.90059,159.3142241,97940.2515
861,-3486.4,3.60813,-2763.69,-4275.259959,160.8303156,97939.47975
862,-3485.14,3.60867,-2764.51,-4273.717121,162.2589903,97938.47525
863,-3483.99,3.60898,-2765.48,-4272.308751,163.553195,97937.287
864,-3482.95,3.60904,-2766.61,-4271.034824,164.7129542,97935.90275
865,-3482.01,3.60884,-2767.91,-4269.883079,165.7505303,97934.31025
866,-3481.14,3.60837,-2769.38,-4268.816753,166.7026853,97932.5095
867,-3480.35,3.60767,-2771.02,-4267.848146,167.5571204,97930.5005
868,-3479.61,3.60661,-2772.79,-4266.940347,168.3507449,97928.33225
869,-3478.87,3.60563,-2774.69,-4266.032647,169.1442696,97926.00475
870,-3478.12,3.60488,-2776.71,-4265.112978,169.960139,97923.53025
871,-3477.36,3.60447,-2778.88,-4264.181476,170.7774623,97920.872
872,-3476.57,3.60451,-2781.2,-4263.213775,171.6413611,97918.03
873,-3475.78,3.60508,-2783.69,-4262.246723,172.4942307,97914.97975
874,-3475.02,3.60623,-2786.36,-4261.317132,173.3200168,97911.709
875,-3474.3,3.60798,-2789.18,-4260.437276,174.0960666,97908.2545
876,-3473.64,3.61029,-2792.18,-4259.631605,174.797929,97904.5795
877,-3473.07,3.61295,-2795.38,-4258.936614,175.3891113,97900.6595
878,-3472.58,3.61574,-2798.76,-4258.339782,175.882133,97896.519
879,-3472.16,3.61864,-2802.32,-4257.828834,176.2892687,97892.158
880,-3471.81,3.62152,-2806.07,-4257.403612,176.6106775,97887.56425
881,-3471.52,3.62425,-2810.02,-4257.051706,176.8587689,97882.7255
882,-3471.29,3.62666,-2814.17,-4256.772909,177.0337509,97877.64175
883,-3471.15,3.6286,-2818.53,-4256.603785,177.0990574,97872.30075
884,-3471.06,3.63005,-2823.06,-4256.495311,177.1140927,97866.7515
885,-3471.01,3.63103,-2827.75,-4256.435262,177.0703228,97861.00625
886,-3471,3.63165,-2832.63,-4256.423771,176.9779927,97855.02825
887,-3471.03,3.63205,-2837.68,-4256.461011,176.847311,97848.842
888,-3471.09,3.63243,-2842.89,-4256.534977,176.6695225,97842.45975
889,-3471.19,3.63299,-2848.29,-4256.658163,176.4528928,97835.84475
890,-3471.31,3.63394,-2853.87,-4256.806327,176.2009037,97829.00925
891,-3471.47,3.63548,-2859.62,-4257.004213,175.9095714,97821.9655
892,-3471.71,3.63771,-2865.58,-4257.300945,175.509012,97814.6645
893,-3472.04,3.64066,-2871.71,-4257.708809,175.0077004,97807.15525
894,-3472.47,3.64428,-2878.02,-4258.239993,174.383067,97799.4255
895,-3472.97,3.64848,-2884.55,-4258.857638,173.6615911,97791.42625
896,-3473.49,3.65316,-2891.29,-4259.500371,172.9254072,97783.16975
897,-3474.03,3.65809,-2898.21,-4260.16791,172.1644161,97774.69275
898,-3474.59,3.66308,-2905.34,-4260.860023,171.3684691,97765.9585
899,-3475.16,3.66791,-2912.64,-4261.56419,170.5708484,97757.016
900,-3475.74,3.67235,-2920.12,-4262.280129,169.7614546,97747.853
901,-3476.35,3.67622,-2927.77,-4263.032119,168.9056262,97738.48175
902,-3477.01,3.67938,-2935.62,-4263.844491,167.9997983,97728.8655
903,-3477.73,3.68175,-2943.65,-4264.729394,167.0214372,97719.02875
904,-3478.51,3.68334,-2951.89,-4265.686842,165.9601485,97708.93475
905,-3479.36,3.68424,-2960.35,-4266.729194,164.8243361,97698.57125
906,-3480.28,3.68459,-2969.01,-4267.856623,163.6034464,97687.96275
907,-3481.28,3.68468,-2977.86,-4269.081733,162.2744918,97677.1215
908,-3482.35,3.68484,-2986.91,-4270.392679,160.8700828,97666.03525
909,-3483.49,3.6854,-2996.14,-4271.789865,159.3794327,97654.7285
910,-3484.7,3.68667,-3005.57,-4273.273671,157.8021619,97643.17675
911,-3485.97,3.68892,-3015.18,-4274.832177,156.1501895,97631.4045
912,-3487.32,3.69236,-3025,-4276.490141,154.3883753,97619.375
913,-3488.75,3.69701,-3035.02,-4278.247587,152.5374608,97607.1005
914,-3490.25,3.70265,-3045.23,-4280.091996,150.5995824,97594.59325
915,-3491.81,3.709,-3055.58,-4282.010775,148.5873332,97581.9145
916,-3493.37,3.71578,-3066.07,-4283.930081,146.5641726,97569.06425
917,-3494.95,3.72278,-3076.71,-4285.874156,144.5266249,97556.03025
918,-3496.53,3.72969,-3087.51,-4287.81812,142.4891862,97542.80025
919,-3498.12,3.73618,-3098.46,-4289.77382,140.440011,97529.3865
920,-3499.71,3.74207,-3109.53,-4291.728786,138.3811857,97515.82575
921,-3501.34,3.74727,-3120.76,-4293.731906,136.2845883,97502.069
922,-3503.01,3.75179,-3132.19,-4295.783193,134.1398228,97488.06725
923,-3504.76,3.75572,-3143.81,-4297.931757,131.8977789,97473.83275
924,-3506.57,3.75919,-3155.6,-4300.153258,129.572413,97459.39
925,-3508.45,3.76238,-3167.56,-4302.460166,127.1720232,97444.739
926,-3510.43,3.76547,-3179.77,-4304.889451,124.6492547,97429.78175
927,-3512.51,3.76858,-3192.21,-4307.441261,122.0039605,97414.54275
928,-3514.64,3.77194,-3204.76,-4310.054627,119.2971089,97399.169
929,-3516.78,3.77564,-3217.41,-4312.680659,116.5775897,97383.67275
930,-3518.95,3.77967,-3230.19,-4315.343846,113.8209151,97368.01725
931,-3521.2,3.78407,-3243.21,-4318.105486,110.965786,97352.06775
932,-3523.62,3.78879,-3256.54,-4321.075768,107.9020138,97335.7385
933,-3526.27,3.7937,-3270.26,-4324.328033,104.566643,97318.9315
934,-3529.14,3.79858,-3284.33,-4327.849761,100.9514227,97301.69575
935,-3532,3.80339,-3298.43,-4331.359153,97.34853692,97284.42325
936,-3534.7,3.80827,-3312.44,-4334.672631,93.95195002,97267.261
937,-3537.32,3.81317,-3326.46,-4337.888133,90.64295195,97250.0865
938,-3539.93,3.81795,-3340.51,-4341.091239,87.34634982,97232.87525
939,-3542.6,3.82243,-3354.67,-4344.367477,83.98700016,97215.52925
940,-3545.27,3.82633,-3368.94,-4347.643004,80.62836019,97198.0485
941,-3547.8,3.8297,-3383.24,-4350.746383,77.4314825,97180.531
942,-3550.16,3.83257,-3397.55,-4353.640898,74.45385265,97163.00125
943,-3552.4,3.83479,-3411.88,-4356.387618,71.62401835,97145.447
944,-3554.61,3.83636,-3426.31,-4359.096791,68.83172963,97127.77025
945,-3556.92,3.83737,-3440.93,-4361.927778,65.91762626,97109.86075
946,-3559.44,3.83802,-3455.82,-4365.015575,62.7467133,97091.6205
947,-3562.31,3.83889,-3471.11,-4368.53239,59.14678029,97072.89025
948,-3565.6,3.84071,-3486.87,-4372.56487,55.04156991,97053.58425
949,-3569.25,3.84421,-3503.03,-4377.040407,50.48291427,97033.78825
950,-3573.02,3.84957,-3519.38,-4381.665223,45.77497973,97013.7595
951,-3576.72,3.8562,-3535.73,-4386.205845,41.16162625,96993.73075
952,-3580.32,3.86359,-3552.01,-4390.624898,36.6594544,96973.78775
953,-3583.86,3.87131,-3568.24,-4394.970855,32.2407654,96953.906
954,-3587.32,3.87886,-3584.36,-4399.218604,27.92028464,96934.159
955,-3590.67,3.88579,-3600.4,-4403.330843,23.7249259,96914.51
956,-3593.88,3.89161,-3616.39,-4407.270222,19.71281446,96894.92225
957,-3596.94,3.89611,-3632.36,-4411.024235,15.88607019,96875.359
958,-3599.96,3.89922,-3648.35,-4414.727545,12.09964107,96855.77125
959,-3603,3.90077,-3664.37,-4418.453443,8.301010938,96836.14675
960,-3606.11,3.9008,-3680.47,-4422.26323,4.418493134,96816.42425
961,-3609.28,3.8996,-3696.7,-4426.14501,0.4639824575,96796.5425
962,-3612.48,3.89777,-3713.06,-4430.062768,-3.526506034,96776.5015
963,-3615.75,3.89589,-3729.54,-4434.066215,-7.602682801,96756.3135
964,-3619.11,3.89443,-3746.11,-4438.180427,-11.78962354,96736.01525
965,-3622.54,3.89392,-3762.71,-4442.381552,-16.07386586,96715.68025
966,-3626.05,3.89471,-3779.3,-4446.68227,-20.44731175,96695.3575
967,-3629.64,3.89683,-3795.86,-4451.082617,-24.92038621,96675.0715
968,-3633.32,3.90034,-3812.45,-4455.594917,-29.50541275,96654.74875
969,-3637.02,3.90498,-3829.06,-4460.133101,-34.11632281,96634.4015
970,-3640.66,3.91029,-3845.69,-4464.598605,-38.65455287,96614.02975
971,-3644.23,3.91578,-3862.34,-4468.978581,-43.10725266,96593.6335
972,-3647.72,3.92089,-3878.95,-4473.26009,-47.47187518,96573.28625
973,-3651.18,3.92525,-3895.46,-4477.503931,-51.78843921,96553.0615
974,-3654.62,3.92847,-3911.84,-4481.721876,-56.07910593,96532.996
975,-3658.02,3.93021,-3928.14,-4485.889007,-60.32934814,96513.0285
976,-3661.39,3.93076,-3944.46,-4490.017931,-64.54138199,96493.0365
977,-3664.7,3.93073,-3960.79,-4494.072644,-68.66881524,96473.03225
978,-3667.98,3.93052,-3977.12,-4498.090387,-72.76966679,96453.028
979,-3671.28,3.93023,-3993.31,-4502.132532,-76.89491978,96433.19525
980,-3674.57,3.92991,-4009.18,-4506.16239,-81.00788548,96413.7545
981,-3677.79,3.9299,-4024.71,-4510.106878,-85.03548045,96394.73025
982,-3680.88,3.93041,-4040.06,-4513.892752,-88.91485194,96375.9265
983,-3683.85,3.93154,-4055.32,-4517.532387,-92.63759264,96357.233
984,-3686.7,3.93331,-4070.51,-4521.025805,-96.22450719,96338.62525
985,-3689.46,3.93549,-4085.61,-4524.409475,-99.69128361,96320.12775
986,-3692.19,3.938,-4100.58,-4527.7568,-103.1321044,96301.7895
987,-3694.89,3.94062,-4115.35,-4531.067509,-106.5363101,96283.69625
988,-3697.54,3.94309,-4129.86,-4534.316785,-109.8790821,96265.9215
989,-3700.19,3.94527,-4144.24,-4537.565706,-113.2318898,96248.306
990,-3702.88,3.94681,-4158.57,-4540.862842,-116.6225233,96230.75175
991,-3705.63,3.94768,-4172.86,-4544.232658,-120.0962273,96213.2465
992,-3708.48,3.94791,-4187.11,-4547.72419,-123.6916481,96195.79025
993,-3711.41,3.94764,-4201.27,-4551.313109,-127.3844572,96178.44425
994,-3714.41,3.94716,-4215.29,-4554.987521,-131.16276,96161.26975
995,-3717.38,3.94655,-4229.07,-4558.625024,-134.914546,96144.38925
996,-3720.31,3.94597,-4242.63,-4562.213563,-138.6069787,96127.77825
997,-3723.17,3.94555,-4256.01,-4565.716549,-142.2242503,96111.38775
998,-3725.95,3.94525,-4269.19,-4569.121681,-145.7436706,96095.24225
999,-3728.6,3.94519,-4282.08,-4572.367858,-149.1041367,96079.452
1000,-3731.12,3.94522,-4294.6,-4575.454895,-152.3158571,96064.115
