iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
730,-2669.12,1.18725,-2893.13,-3271.126381,867.7803236,97780.91575
731,-2669.12,1.18763,-2893.13,-3271.126847,867.7905566,97780.91575
732,-2669.13,1.18789,-2893.14,-3271.139415,867.7779679,97780.9035
733,-2669.14,1.18826,-2893.15,-3271.152119,867.7652424,97780.89125
734,-2669.14,1.18816,-2893.15,-3271.151996,867.765341,97780.89125
735,-2669.15,1.18789,-2893.16,-3271.163915,867.7426794,97780.879
736,-2669.16,1.18756,-2893.17,-3271.175761,867.7308067,97780.86675
737,-2669.17,1.18701,-2893.18,-3271.187337,867.7084854,97780.8545
738,-2669.17,1.18634,-2893.18,-3271.186517,867.7092768,97780.8545
739,-2669.18,1.18561,-2893.19,-3271.197872,867.6871743,97780.84225
740,-2669.19,1.18483,-2893.2,-3271.209167,867.665132,97780.83
741,-2669.19,1.18399,-2893.2,-3271.208138,867.6554128,97780.83
742,-2669.2,1.18308,-2893.21,-3271.219273,867.6335291,97780.81775
743,-2669.2,1.18209,-2893.21,-3271.21806,867.6239926,97780.81775
744,-2669.21,1.18104,-2893.22,-3271.229024,867.60228,97780.8055
745,-2669.21,1.17993,-2893.22,-3271.227664,867.5821736,97780.8055
746,-2669.22,1.17877,-2893.23,-3271.238493,867.5605957,97780.79325
747,-2669.22,1.17756,-2893.23,-3271.237011,867.5513293,97780.79325
748,-2669.23,1.17633,-2893.24,-3271.247754,867.5191205,97780.781
749,-2669.23,1.17507,-2893.24,-3271.246211,867.509916,97780.781
750,-2669.24,1.1738,-2893.24,-3271.256905,867.488474,97780.781
751,-2669.24,1.1725,-2893.25,-3271.255312,867.4686029,97780.76875
752,-2669.24,1.1712,-2893.25,-3271.25372,867.459449,97780.76875
753,-2669.24,1.16989,-2893.25,-3271.252115,867.4395914,97780.76875
754,-2669.25,1.16857,-2893.26,-3271.262748,867.4182136,97780.7565
755,-2669.25,1.16727,-2893.26,-3271.261156,867.398345,97780.7565
756,-2669.25,1.16597,-2893.26,-3271.259563,867.3891947,97780.7565
757,-2669.25,1.16469,-2893.26,-3271.257995,867.3800206,97780.7565
758,-2669.25,1.16343,-2893.26,-3271.256452,867.3601063,97780.7565
759,-2669.26,1.1622,-2893.26,-3271.267195,867.3386229,97780.7565
760,-2669.26,1.16099,-2893.27,-3271.265713,867.3293664,97780.74425
761,-2669.26,1.15981,-2893.27,-3271.264267,867.3200744,97780.74425
762,-2669.26,1.15866,-2893.27,-3271.262859,867.3000293,97780.74425
763,-2669.26,1.15755,-2893.27,-3271.261499,867.2906536,97780.74425
764,-2669.26,1.15647,-2893.27,-3271.260176,867.2812421,97780.74425
765,-2669.26,1.15543,-2893.27,-3271.258902,867.271783,97780.74425
766,-2669.26,1.15443,-2893.27,-3271.257677,867.2622759,97780.74425
767,-2669.26,1.15349,-2893.27,-3271.256525,867.2526966,97780.74425
768,-2669.26,1.1526,-2893.26,-3271.255435,867.2430568,97780.7565
769,-2669.26,1.15176,-2893.26,-3271.254406,867.2440742,97780.7565
770,-2669.25,1.15097,-2893.26,-3271.241188,867.2465646,97780.7565
771,-2669.25,1.15022,-2893.26,-3271.24027,867.2367566,97780.7565
772,-2669.25,1.14951,-2893.26,-3271.2394,867.2376182,97780.7565
773,-2669.25,1.14885,-2893.26,-3271.238591,867.227702,97780.7565
774,-2669.25,1.14822,-2893.26,-3271.23782,867.2177504,97780.7565
775,-2669.25,1.14764,-2893.26,-3271.237109,867.2184555,97780.7565
776,-2669.25,1.14711,-2893.26,-3271.23646,867.2083831,97780.7565
777,-2669.24,1.14662,-2893.25,-3271.223609,867.2212299,97780.76875
778,-2669.24,1.14617,-2893.25,-3271.223058,867.2217788,97780.76875
779,-2669.24,1.14576,-2893.25,-3271.222556,867.2115621,97780.76875
780,-2669.24,1.14537,-2893.25,-3271.222078,867.2120388,97780.76875
781,-2669.24,1.14501,-2893.25,-3271.221637,867.2124795,97780.76875
782,-2669.24,1.14471,-2893.24,-3271.22127,867.2128477,97780.781
783,-2669.23,1.14451,-2893.24,-3271.208775,867.2253437,97780.781
784,-2669.23,1.14436,-2893.24,-3271.208591,867.2255288,97780.781
785,-2669.23,1.14423,-2893.24,-3271.208432,867.2256904,97780.781
786,-2669.23,1.14413,-2893.24,-3271.208309,867.2258157,97780.781
787,-2669.23,1.14405,-2893.23,-3271.208211,867.2259171,97780.79325
788,-2669.22,1.14398,-2893.23,-3271.195875,867.2382569,97780.79325
789,-2669.22,1.14393,-2893.23,-3271.195814,867.2383222,97780.79325
790,-2669.22,1.1439,-2893.23,-3271.195778,867.2383638,97780.79325
791,-2669.22,1.14391,-2893.23,-3271.19579,867.2383566,97780.79325
792,-2669.22,1.14395,-2893.22,-3271.195839,867.2490303,97780.8055
793,-2669.21,1.14401,-2893.22,-3271.183662,867.2612126,97780.8055
794,-2669.21,1.1441,-2893.22,-3271.183773,867.2611081,97780.8055
795,-2669.21,1.14422,-2893.22,-3271.18392,867.2609676,97780.8055
796,-2669.21,1.14438,-2893.22,-3271.184116,867.2714953,97780.8055
797,-2669.21,1.14456,-2893.22,-3271.184336,867.2712812,97780.8055
798,-2669.21,1.14476,-2893.21,-3271.184581,867.2710427,97780.81775
799,-2669.2,1.14497,-2893.21,-3271.172588,867.2937595,97780.81775
800,-2669.2,1.14518,-2893.21,-3271.172845,867.293509,97780.81775
801,-2669.2,1.1454,-2893.21,-3271.173115,867.2932463,97780.81775
802,-2669.2,1.14564,-2893.21,-3271.173409,867.3036763,97780.81775
803,-2669.2,1.14588,-2893.21,-3271.173703,867.3033895,97780.81775
804,-2669.2,1.14614,-2893.21,-3271.174021,867.313795,97780.81775
805,-2669.2,1.14641,-2893.2,-3271.174352,867.3134707,97780.83
806,-2669.19,1.14669,-2893.2,-3271.162445,867.3253845,97780.83
807,-2669.19,1.14697,-2893.2,-3271.162788,867.3357651,97780.83
808,-2669.19,1.14725,-2893.2,-3271.163131,867.3354286,97780.83
809,-2669.19,1.14752,-2893.2,-3271.163462,867.3458214,97780.83
810,-2669.19,1.1478,-2893.2,-3271.163805,867.3454846,97780.83
811,-2669.19,1.14807,-2893.2,-3271.164136,867.3451596,97780.83
812,-2669.19,1.14834,-2893.2,-3271.164467,867.3555521,97780.83
813,-2669.19,1.14861,-2893.2,-3271.164797,867.3552268,97780.83
814,-2669.19,1.14888,-2893.2,-3271.165128,867.3656186,97780.83
815,-2669.19,1.14915,-2893.2,-3271.165459,867.3652933,97780.83
816,-2669.19,1.14942,-2893.2,-3271.16579,867.3649677,97780.83
817,-2669.19,1.14968,-2893.19,-3271.166108,867.3753711,97780.84225
818,-2669.19,1.14994,-2893.19,-3271.166426,867.3750573,97780.84225
819,-2669.19,1.15019,-2893.19,-3271.166733,867.3747555,97780.84225
820,-2669.18,1.15043,-2893.19,-3271.154777,867.3974327,97780.84225
821,-2669.18,1.15065,-2893.19,-3271.155046,867.3971672,97780.84225
822,-2669.18,1.1509,-2893.19,-3271.155352,867.3968647,97780.84225
823,-2669.18,1.15115,-2893.19,-3271.155659,867.407279,97780.84225
824,-2669.18,1.15138,-2893.19,-3271.15594,867.4070006,97780.84225
825,-2669.18,1.15159,-2893.19,-3271.156198,867.4067464,97780.84225
826,-2669.18,1.15177,-2893.19,-3271.156418,867.4065287,97780.84225
827,-2669.18,1.15194,-2893.19,-3271.156627,867.4170402,97780.84225
828,-2669.18,1.1521,-2893.19,-3271.156822,867.4168466,97780.84225
829,-2669.18,1.15226,-2893.19,-3271.157019,867.4166526,97780.84225
830,-2669.18,1.15242,-2893.19,-3271.157215,867.4164587,97780.84225
831,-2669.18,1.15257,-2893.19,-3271.157398,867.416277,97780.84225
832,-2669.18,1.15271,-2893.19,-3271.15757,867.4268239,97780.84225
833,-2669.18,1.15284,-2893.19,-3271.157729,867.4266663,97780.84225
834,-2669.19,1.15294,-2893.19,-3271.170102,867.4142949,97780.84225
835,-2669.19,1.15303,-2893.19,-3271.170212,867.414186,97780.84225
836,-2669.19,1.15307,-2893.19,-3271.170261,867.4141376,97780.84225
837,-2669.19,1.1531,-2893.19,-3271.170298,867.4141016,97780.84225
838,-2669.19,1.15315,-2893.19,-3271.170359,867.414041,97780.84225
839,-2669.19,1.15323,-2893.19,-3271.170457,867.4139433,97780.84225
840,-2669.19,1.15334,-2893.19,-3271.170592,867.424526,97780.84225
841,-2669.19,1.15347,-2893.19,-3271.170751,867.4243667,97780.84225
842,-2669.19,1.1536,-2893.19,-3271.17091,867.4242078,97780.84225
843,-2669.19,1.15367,-2893.19,-3271.170996,867.4241217,97780.84225
844,-2669.19,1.15367,-2893.2,-3271.170996,867.4241217,97780.83
845,-2669.19,1.15367,-2893.2,-3271.170996,867.4241214,97780.83
846,-2669.19,1.15367,-2893.2,-3271.170996,867.4241211,97780.83
847,-2669.19,1.15369,-2893.2,-3271.17102,867.4240962,97780.83
848,-2669.19,1.15369,-2893.2,-3271.17102,867.4240959,97780.83
849,-2669.19,1.15375,-2893.2,-3271.171094,867.4240217,97780.83
850,-2669.19,1.1538,-2893.2,-3271.171155,867.4239598,97780.83
851,-2669.19,1.15384,-2893.2,-3271.171204,867.4239101,97780.83
852,-2669.19,1.15383,-2893.2,-3271.171192,867.4239217,97780.83
853,-2669.19,1.15383,-2893.2,-3271.171192,867.423921,97780.83
854,-2669.19,1.15379,-2893.2,-3271.171143,867.4239693,97780.83
855,-2669.19,1.15379,-2893.2,-3271.171143,867.4239683,97780.83
856,-2669.19,1.15376,-2893.2,-3271.171106,867.4240044,97780.83
857,-2669.19,1.15372,-2893.2,-3271.171057,867.4240523,97780.83
858,-2669.19,1.15372,-2893.2,-3271.171057,867.4240513,97780.83
859,-2669.19,1.1537,-2893.2,-3271.171032,867.4240748,97780.83
860,-2669.19,1.1537,-2893.2,-3271.171032,867.4240738,97780.83
861,-2669.19,1.15367,-2893.2,-3271.170996,867.4241095,97780.83
862,-2669.19,1.15367,-2893.2,-3271.170996,867.4241088,97780.83
863,-2669.19,1.15362,-2893.2,-3271.170935,867.4241691,97780.83
864,-2669.19,1.15362,-2893.2,-3271.170935,867.4241681,97780.83
865,-2669.19,1.15354,-2893.2,-3271.170836,867.424265,97780.83
866,-2669.19,1.15354,-2893.2,-3271.170836,867.4135469,97780.83
867,-2669.19,1.15345,-2893.2,-3271.170726,867.4136562,97780.83
868,-2669.19,1.15345,-2893.2,-3271.170726,867.4136552,97780.83
869,-2669.19,1.15345,-2893.2,-3271.170726,867.4136541,97780.83
870,-2669.19,1.15333,-2893.2,-3271.170579,867.4138001,97780.83
871,-2669.19,1.15333,-2893.2,-3271.170579,867.4137991,97780.83
872,-2669.19,1.15322,-2893.2,-3271.170445,867.4139328,97780.83
873,-2669.19,1.15322,-2893.2,-3271.170445,867.4139322,97780.83
874,-2669.19,1.15322,-2893.2,-3271.170445,867.4139311,97780.83
875,-2669.19,1.15311,-2893.2,-3271.17031,867.4140649,97780.83
876,-2669.19,1.15311,-2893.2,-3271.17031,867.4140642,97780.83
877,-2669.19,1.15302,-2893.2,-3271.1702,867.4141734,97780.83
